std_name,StrainName,Reference,SRA,Clade,geographic_value,city_region_value,province_state_value,country_value,geo_cc,geo_country,geo_region,geo_lat,geo_lon,geo_label
XTRA_FOK,2018_P55_E8_S160,Ward et al. 2024,SRR25064527,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOL,O-6_S81,Ward et al. 2024,SRR25064532,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOM,Y1-P2-A01_S45,Ward et al. 2024,SRR25064538,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FON,1_D12_S76,Ward et al. 2024,SRR25064539,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOO,1_C1_S51,Ward et al. 2024,SRR25064548,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOP,2018_P16_C2_S7,Ward et al. 2024,SRR25064562,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOQ,2018_P34_E10_S67,Ward et al. 2024,SRR25064564,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOR,H-5_S44,Ward et al. 2024,SRR25064568,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOS,P-8_S88,Ward et al. 2024,SRR25064586,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOT,2018_P28_F9_S123,Ward et al. 2024,SRR25064591,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOU,L-6_S69,Ward et al. 2024,SRR25064603,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOV,2018_P5_D5_S18,Ward et al. 2024,SRR25064608,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOW,1_C11_S62,Ward et al. 2024,SRR25064631,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOX,2018_P49_E12_S14,Ward et al. 2024,SRR25064633,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOY,1_A2_S45,Ward et al. 2024,SRR25064650,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FOZ,2018_P32_H12_S44,Ward et al. 2024,SRR25064651,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPA,1_F5_S95,Ward et al. 2024,SRR25064245,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPB,2_C7_S21,Ward et al. 2024,SRR25064252,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPC,J-9_S58,Ward et al. 2024,SRR25064256,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPD,2018_P55_G2_S27,Ward et al. 2024,SRR25064258,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPE,2018_P68_A8_S88,Ward et al. 2024,SRR25064262,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPF,T2-P2-F01_S20,Ward et al. 2024,SRR25064269,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPG,2018_P28_E1_S80,Ward et al. 2024,SRR25064283,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPH,2018_P48_F6_S155,Ward et al. 2024,SRR25064284,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPI,2018_P48_H11_S132,Ward et al. 2024,SRR25064285,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPJ,Q-5_S94,Ward et al. 2024,SRR25064287,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPK,1_C10_S61,Ward et al. 2024,SRR25064292,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPL,1_G10_S114,Ward et al. 2024,SRR25064295,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPM,1_A1_S1,Ward et al. 2024,SRR25064297,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPN,L-10_S72,Ward et al. 2024,SRR25064298,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPO,1_H6_S123,Ward et al. 2024,SRR25064299,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPP,A-9_S4,Ward et al. 2024,SRR25064302,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPQ,2_E1_S30,Ward et al. 2024,SRR25064309,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPR,2_C5_S19,Ward et al. 2024,SRR25064311,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPS,B-10_S12,Ward et al. 2024,SRR25064314,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPT,U-1_S115,Ward et al. 2024,SRR25064326,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPU,2_D2_S23,Ward et al. 2024,SRR25064331,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPV,1_G6_S109,Ward et al. 2024,SRR25064333,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPW,2018_P22_F9_S56,Ward et al. 2024,SRR25064338,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPX,1_C9_S60,Ward et al. 2024,SRR25064340,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPY,C-6_S16,Ward et al. 2024,SRR25064345,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FPZ,2018_P20_H5_S19,Ward et al. 2024,SRR25064348,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQA,2018_P5_B12_S128,Ward et al. 2024,SRR25064351,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQB,2018_P5_G7_S106,Ward et al. 2024,SRR25064354,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQC,1_A3_S56,Ward et al. 2024,SRR25064358,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQD,2018_P5_A9_S120,Ward et al. 2024,SRR25064362,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQE,2019_P16_A10_S121,Ward et al. 2024,SRR25064369,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQF,2019_P15_H5_S139,Ward et al. 2024,SRR25064371,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQG,2019_P25_C3_S168,Ward et al. 2024,SRR25064379,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQH,2019_P15_A7_S46,Ward et al. 2024,SRR25064382,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQI,2019_P25_C11_S133,Ward et al. 2024,SRR25064384,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQJ,1_G8_S112,Ward et al. 2024,SRR25064387,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQK,G-2_S37,Ward et al. 2024,SRR25064388,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQL,2018_P1_G2_S13,Ward et al. 2024,SRR25064391,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQM,2_D7_S29,Ward et al. 2024,SRR25064395,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQN,2_A3_S132,Ward et al. 2024,SRR25064398,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQO,1_D11_S75,Ward et al. 2024,SRR25064399,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQP,Y3-P1-G08_S17,Ward et al. 2024,SRR25064400,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQQ,2_C2_S16,Ward et al. 2024,SRR25064407,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQR,F-7_S34,Ward et al. 2024,SRR25064410,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQS,2018_P22_E10_S146,Ward et al. 2024,SRR25064411,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQT,2_D3_S25,Ward et al. 2024,SRR25064413,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQU,2018_P68_H1_S161,Ward et al. 2024,SRR25064414,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQV,1_F12_S103,Ward et al. 2024,SRR25064416,9. AU Wine 5,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQW,2018_P70_C8_S140,Ward et al. 2024,SRR25064417,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQX,Q-9_S95,Ward et al. 2024,SRR25064420,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQY,T-9_S113,Ward et al. 2024,SRR25064422,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FQZ,V-5_S117,Ward et al. 2024,SRR25064423,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRA,Q-3_S92,Ward et al. 2024,SRR25064427,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRB,C-1_S13,Ward et al. 2024,SRR25064428,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRC,P-x_S89,Ward et al. 2024,SRR25064431,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRD,N-3_S74,Ward et al. 2024,SRR25064433,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRE,H-7_S46,Ward et al. 2024,SRR25064435,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRF,2018_P31_B10_S117,Ward et al. 2024,SRR25064449,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRG,C-3_S15,Ward et al. 2024,SRR25064455,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRH,T1-P1-D08_S34,Ward et al. 2024,SRR25064462,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRI,T-5_S111,Ward et al. 2024,SRR25064464,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRJ,V-2_S132,Ward et al. 2024,SRR25064465,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRK,2018_P70_C2_S86,Ward et al. 2024,SRR25064474,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRL,1_D1_S64,Ward et al. 2024,SRR25064476,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRM,1_C5_S55,Ward et al. 2024,SRR25064478,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRN,1_C6_S57,Ward et al. 2024,SRR25064480,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRO,1_E5_S82,Ward et al. 2024,SRR25064481,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRP,1_D9_S73,Ward et al. 2024,SRR25064482,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRQ,1_A5_S78,Ward et al. 2024,SRR25064489,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRR,1_F1_S91,Ward et al. 2024,SRR25064490,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRS,1_F9_S99,Ward et al. 2024,SRR25064491,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRT,1_D2_S65,Ward et al. 2024,SRR25064492,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRU,1_B8_S46,Ward et al. 2024,SRR25064493,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRV,1_D8_S72,Ward et al. 2024,SRR25064496,1. AU Wine 1,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRW,2019_P14_F7_S112,Ward et al. 2024,SRR25064497,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRX,2018_P70_D2_S10,Ward et al. 2024,SRR25064499,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRY,2019_P15_C7_S151,Ward et al. 2024,SRR25064500,NA,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FRZ,1_G3_S106,Ward et al. 2024,SRR25064503,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSA,1_G11_S115,Ward et al. 2024,SRR25064504,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSB,2018_P1_H11_S79,Ward et al. 2024,SRR25064507,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSC,2019_P20_A2_S47,Ward et al. 2024,SRR25064511,7. AU Wine 3,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSD,N-2_S73,Ward et al. 2024,SRR25064524,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSE,C-8_S17,Ward et al. 2024,SRR25064525,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSF,O-7_S82,Ward et al. 2024,SRR25064530,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSG,O-1_S79,Ward et al. 2024,SRR25064535,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSH,1_A7_S100,Ward et al. 2024,SRR25064546,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSI,2018_P24_H3_S38,Ward et al. 2024,SRR25064549,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSJ,N-6_S76,Ward et al. 2024,SRR25064550,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSK,2018_P53_F11_S95,Ward et al. 2024,SRR25064551,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSL,1_F7_S97,Ward et al. 2024,SRR25064553,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSM,2018_P32_G4_S1,Ward et al. 2024,SRR25064554,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSN,2018_P28_H2_S17,Ward et al. 2024,SRR25064556,10. AU Wine 6,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSO,2_D6_S28,Ward et al. 2024,SRR25064565,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSP,1_B12_S50,Ward et al. 2024,SRR25064566,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSQ,B-8_S11,Ward et al. 2024,SRR25064571,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSR,1_E12_S90,Ward et al. 2024,SRR25064576,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSS,R-5_S99,Ward et al. 2024,SRR25064577,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FST,T2-P2-G02_S36,Ward et al. 2024,SRR25064580,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSU,2019_P23_F1_S45,Ward et al. 2024,SRR25064583,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSV,Q-12_S96,Ward et al. 2024,SRR25064584,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSW,1_E4_S81,Ward et al. 2024,SRR25064585,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSX,2019_P23_G12_S158,Ward et al. 2024,SRR25064606,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSY,1_A8_S111,Ward et al. 2024,SRR25064609,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FSZ,2018_P34_F2_S107,Ward et al. 2024,SRR25064610,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FTA,1_F11_S102,Ward et al. 2024,SRR25064617,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
XTRA_FTB,V-7_S118,Ward et al. 2024,SRR25064623,8. AU Wine 4,Australia,NA,NA,Australia,AUS,Australia,Australia and New Zealand,-34.7819,138.49675,"Australia, Oceania"
